id,img_type,start_utc,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,height_m,width_m
S781198,vis,2018-09-20 06:00:00+00:00,41.16580937312243,-95.89800316959509,44.44242143843523,-90.9469129602752,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778718,ir069,2018-09-20 16:25:00+00:00,40.069523060782366,-83.7490854303323,42.79962950761509,-78.30904998457673,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778718,ir107,2018-09-20 16:25:00+00:00,40.069523060782366,-83.7490854303323,42.79962950761509,-78.30904998457673,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778718,lght,,40.069523060782366,-83.7490854303323,42.79962950761509,-78.30904998457673,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778718,vil,2018-09-20 16:25:00+00:00,40.069523060782366,-83.7490854303323,42.79962950761509,-78.30904998457673,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778718,vis,2018-09-20 16:25:00+00:00,40.069523060782366,-83.7490854303323,42.79962950761509,-78.30904998457673,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786851,ir069,2018-09-20 17:05:00+00:00,24.804044632303768,-82.46166224350532,27.580427741534024,-78.06584912448112,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786851,ir107,2018-09-20 17:05:00+00:00,24.804044632303768,-82.46166224350532,27.580427741534024,-78.06584912448112,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786851,lght,,24.804044632303768,-82.46166224350532,27.580427741534024,-78.06584912448112,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786851,vil,2018-09-20 17:05:00+00:00,24.804044632303768,-82.46166224350532,27.580427741534024,-78.06584912448112,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786851,vis,2018-09-20 17:05:00+00:00,24.804044632303768,-82.46166224350532,27.580427741534024,-78.06584912448112,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783498,ir069,2018-09-20 19:10:00+00:00,40.16114865435592,-88.73010316013401,43.126019992485496,-83.50989235794313,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783498,ir107,2018-09-20 19:10:00+00:00,40.16114865435592,-88.73010316013401,43.126019992485496,-83.50989235794313,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783498,lght,,40.16114865435592,-88.73010316013401,43.126019992485496,-83.50989235794313,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783498,vil,2018-09-20 19:10:00+00:00,40.16114865435592,-88.73010316013401,43.126019992485496,-83.50989235794313,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783498,vis,2018-09-20 19:10:00+00:00,40.16114865435592,-88.73010316013401,43.126019992485496,-83.50989235794313,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784827,ir069,2018-09-20 20:15:00+00:00,41.25451255751237,-97.40211299000678,44.593407730824616,-92.52325097271286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784827,ir107,2018-09-20 20:15:00+00:00,41.25451255751237,-97.40211299000678,44.593407730824616,-92.52325097271286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784827,lght,,41.25451255751237,-97.40211299000678,44.593407730824616,-92.52325097271286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784827,vil,2018-09-20 20:15:00+00:00,41.25451255751237,-97.40211299000678,44.593407730824616,-92.52325097271286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784827,vis,2018-09-20 20:15:00+00:00,41.25451255751237,-97.40211299000678,44.593407730824616,-92.52325097271286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786608,ir069,2018-09-20 21:40:00+00:00,32.32031767680094,-100.59389031833383,35.79514802438925,-96.44793836031612,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786608,ir107,2018-09-20 21:40:00+00:00,32.32031767680094,-100.59389031833383,35.79514802438925,-96.44793836031612,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786608,lght,,32.32031767680094,-100.59389031833383,35.79514802438925,-96.44793836031612,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786608,vil,2018-09-20 21:40:00+00:00,32.32031767680094,-100.59389031833383,35.79514802438925,-96.44793836031612,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786608,vis,2018-09-20 21:40:00+00:00,32.32031767680094,-100.59389031833383,35.79514802438925,-96.44793836031612,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782969,ir069,2018-09-20 21:45:00+00:00,42.675236694951856,-95.7508185421566,45.94352869908025,-90.65987713325764,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782969,ir107,2018-09-20 21:45:00+00:00,42.675236694951856,-95.7508185421566,45.94352869908025,-90.65987713325764,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782969,lght,,42.675236694951856,-95.7508185421566,45.94352869908025,-90.65987713325764,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782969,vil,2018-09-20 21:45:00+00:00,42.675236694951856,-95.7508185421566,45.94352869908025,-90.65987713325764,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782969,vis,2018-09-20 21:45:00+00:00,42.675236694951856,-95.7508185421566,45.94352869908025,-90.65987713325764,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787360,ir069,2018-09-20 21:45:00+00:00,38.16233455251921,-100.0361780782739,41.60870239390227,-95.52305288718937,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787360,ir107,2018-09-20 21:45:00+00:00,38.16233455251921,-100.0361780782739,41.60870239390227,-95.52305288718937,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787360,lght,,38.16233455251921,-100.0361780782739,41.60870239390227,-95.52305288718937,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787360,vil,2018-09-20 21:45:00+00:00,38.16233455251921,-100.0361780782739,41.60870239390227,-95.52305288718937,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787360,vis,2018-09-20 21:45:00+00:00,38.16233455251921,-100.0361780782739,41.60870239390227,-95.52305288718937,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783926,ir069,2018-09-21 01:15:00+00:00,43.57205371771111,-91.89348964254371,46.66953071122289,-86.50654839626522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783926,ir107,2018-09-21 01:15:00+00:00,43.57205371771111,-91.89348964254371,46.66953071122289,-86.50654839626522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783926,lght,,43.57205371771111,-91.89348964254371,46.66953071122289,-86.50654839626522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783926,vil,2018-09-21 01:15:00+00:00,43.57205371771111,-91.89348964254371,46.66953071122289,-86.50654839626522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783926,vis,2018-09-21 01:15:00+00:00,43.57205371771111,-91.89348964254371,46.66953071122289,-86.50654839626522,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786152,ir069,2018-09-21 13:50:00+00:00,30.40829275600855,-102.39291244733788,33.95146982242639,-98.4117252690708,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786152,ir107,2018-09-21 13:50:00+00:00,30.40829275600855,-102.39291244733788,33.95146982242639,-98.4117252690708,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786152,lght,,30.40829275600855,-102.39291244733788,33.95146982242639,-98.4117252690708,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786152,vil,2018-09-21 13:50:00+00:00,30.40829275600855,-102.39291244733788,33.95146982242639,-98.4117252690708,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786152,vis,2018-09-21 13:50:00+00:00,30.40829275600855,-102.39291244733788,33.95146982242639,-98.4117252690708,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778728,ir069,2018-09-21 19:00:00+00:00,39.27066122641968,-84.83427313653357,42.05762878568597,-79.51720258112738,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778728,ir107,2018-09-21 19:00:00+00:00,39.27066122641968,-84.83427313653357,42.05762878568597,-79.51720258112738,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778728,lght,,39.27066122641968,-84.83427313653357,42.05762878568597,-79.51720258112738,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778728,vil,2018-09-21 19:00:00+00:00,39.27066122641968,-84.83427313653357,42.05762878568597,-79.51720258112738,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778728,vis,2018-09-21 19:00:00+00:00,39.27066122641968,-84.83427313653357,42.05762878568597,-79.51720258112738,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786552,ir069,2018-09-21 20:20:00+00:00,41.29926733099684,-81.18548402694118,43.89434665065517,-75.50819443847091,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786552,ir107,2018-09-21 20:20:00+00:00,41.29926733099684,-81.18548402694118,43.89434665065517,-75.50819443847091,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786552,lght,,41.29926733099684,-81.18548402694118,43.89434665065517,-75.50819443847091,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786552,vil,2018-09-21 20:20:00+00:00,41.29926733099684,-81.18548402694118,43.89434665065517,-75.50819443847091,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786552,vis,2018-09-21 20:20:00+00:00,41.29926733099684,-81.18548402694118,43.89434665065517,-75.50819443847091,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785854,ir069,2018-09-21 21:25:00+00:00,33.353343463593625,-94.94409246383036,36.60847906843896,-90.50550880846286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785854,ir107,2018-09-21 21:25:00+00:00,33.353343463593625,-94.94409246383036,36.60847906843896,-90.50550880846286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785854,lght,,33.353343463593625,-94.94409246383036,36.60847906843896,-90.50550880846286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785854,vil,2018-09-21 21:25:00+00:00,33.353343463593625,-94.94409246383036,36.60847906843896,-90.50550880846286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785854,vis,2018-09-21 21:25:00+00:00,33.353343463593625,-94.94409246383036,36.60847906843896,-90.50550880846286,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786228,ir069,2018-09-21 22:30:00+00:00,39.231078145532734,-82.83477848740797,41.92174980539874,-77.43419053453546,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786228,ir107,2018-09-21 22:30:00+00:00,39.231078145532734,-82.83477848740797,41.92174980539874,-77.43419053453546,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786228,lght,,39.231078145532734,-82.83477848740797,41.92174980539874,-77.43419053453546,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786228,vil,2018-09-21 22:30:00+00:00,39.231078145532734,-82.83477848740797,41.92174980539874,-77.43419053453546,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786228,vis,2018-09-21 22:30:00+00:00,39.231078145532734,-82.83477848740797,41.92174980539874,-77.43419053453546,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786076,ir069,2018-09-22 02:15:00+00:00,31.317541930227733,-99.1350209101616,34.740437372767026,-94.97993386877904,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786076,ir107,2018-09-22 02:15:00+00:00,31.317541930227733,-99.1350209101616,34.740437372767026,-94.97993386877904,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786076,lght,,31.317541930227733,-99.1350209101616,34.740437372767026,-94.97993386877904,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786076,vil,2018-09-22 02:15:00+00:00,31.317541930227733,-99.1350209101616,34.740437372767026,-94.97993386877904,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786076,vis,2018-09-22 02:15:00+00:00,31.317541930227733,-99.1350209101616,34.740437372767026,-94.97993386877904,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784154,ir069,2018-09-22 08:30:00+00:00,28.013744914795343,-100.45619563797288,31.49351260866357,-96.50468879284855,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784154,ir107,2018-09-22 08:30:00+00:00,28.013744914795343,-100.45619563797288,31.49351260866357,-96.50468879284855,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784154,lght,,28.013744914795343,-100.45619563797288,31.49351260866357,-96.50468879284855,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784154,vil,2018-09-22 08:30:00+00:00,28.013744914795343,-100.45619563797288,31.49351260866357,-96.50468879284855,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S784154,vis,2018-09-22 08:30:00+00:00,28.013744914795343,-100.45619563797288,31.49351260866357,-96.50468879284855,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776707,ir069,2018-09-22 21:40:00+00:00,30.76402228333137,-95.95254274041952,34.06723137494871,-91.70053273820191,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776707,ir107,2018-09-22 21:40:00+00:00,30.76402228333137,-95.95254274041952,34.06723137494871,-91.70053273820191,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776707,lght,,30.76402228333137,-95.95254274041952,34.06723137494871,-91.70053273820191,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776707,vil,2018-09-22 21:40:00+00:00,30.76402228333137,-95.95254274041952,34.06723137494871,-91.70053273820191,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776707,vis,2018-09-22 21:40:00+00:00,30.76402228333137,-95.95254274041952,34.06723137494871,-91.70053273820191,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785816,ir069,2018-09-22 23:20:00+00:00,35.5749422669158,-82.33380406052083,38.265366010368936,-77.22970084523945,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785816,ir107,2018-09-22 23:20:00+00:00,35.5749422669158,-82.33380406052083,38.265366010368936,-77.22970084523945,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785816,lght,,35.5749422669158,-82.33380406052083,38.265366010368936,-77.22970084523945,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785816,vil,2018-09-22 23:20:00+00:00,35.5749422669158,-82.33380406052083,38.265366010368936,-77.22970084523945,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785816,vis,2018-09-22 23:20:00+00:00,35.5749422669158,-82.33380406052083,38.265366010368936,-77.22970084523945,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783688,ir069,2018-09-23 13:00:00+00:00,36.72855574182949,-87.01371453995891,39.630602257439904,-82.00773139668362,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783688,ir107,2018-09-23 13:00:00+00:00,36.72855574182949,-87.01371453995891,39.630602257439904,-82.00773139668362,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783688,lght,,36.72855574182949,-87.01371453995891,39.630602257439904,-82.00773139668362,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783688,vil,2018-09-23 13:00:00+00:00,36.72855574182949,-87.01371453995891,39.630602257439904,-82.00773139668362,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S783688,vis,2018-09-23 13:00:00+00:00,36.72855574182949,-87.01371453995891,39.630602257439904,-82.00773139668362,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785159,ir069,2018-09-24 11:30:00+00:00,28.85306382091145,-89.03692996357587,31.884983223563854,-84.63476048588926,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785159,ir107,2018-09-24 11:30:00+00:00,28.85306382091145,-89.03692996357587,31.884983223563854,-84.63476048588926,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785159,lght,,28.85306382091145,-89.03692996357587,31.884983223563854,-84.63476048588926,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785159,vil,2018-09-24 11:30:00+00:00,28.85306382091145,-89.03692996357587,31.884983223563854,-84.63476048588926,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S785159,vis,2018-09-24 11:30:00+00:00,28.85306382091145,-89.03692996357587,31.884983223563854,-84.63476048588926,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776157,ir069,2018-09-24 15:30:00+00:00,37.366752977650535,-87.0795219537408,40.26862246975573,-82.02493477895703,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776157,ir107,2018-09-24 15:30:00+00:00,37.366752977650535,-87.0795219537408,40.26862246975573,-82.02493477895703,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776157,lght,,37.366752977650535,-87.0795219537408,40.26862246975573,-82.02493477895703,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776157,vil,2018-09-24 15:30:00+00:00,37.366752977650535,-87.0795219537408,40.26862246975573,-82.02493477895703,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S776157,vis,2018-09-24 15:30:00+00:00,37.366752977650535,-87.0795219537408,40.26862246975573,-82.02493477895703,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786755,ir069,2018-09-24 19:20:00+00:00,34.260827995008675,-88.49425081127703,37.24132056918039,-83.733504907128,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786755,ir107,2018-09-24 19:20:00+00:00,34.260827995008675,-88.49425081127703,37.24132056918039,-83.733504907128,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786755,lght,,34.260827995008675,-88.49425081127703,37.24132056918039,-83.733504907128,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786755,vil,2018-09-24 19:20:00+00:00,34.260827995008675,-88.49425081127703,37.24132056918039,-83.733504907128,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S786755,vis,2018-09-24 19:20:00+00:00,34.260827995008675,-88.49425081127703,37.24132056918039,-83.733504907128,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787257,ir069,2018-09-26 14:15:00+00:00,34.10495006725677,-86.95818930354557,37.01814842268076,-82.1473148863278,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787257,ir107,2018-09-26 14:15:00+00:00,34.10495006725677,-86.95818930354557,37.01814842268076,-82.1473148863278,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787257,lght,,34.10495006725677,-86.95818930354557,37.01814842268076,-82.1473148863278,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787257,vil,2018-09-26 14:15:00+00:00,34.10495006725677,-86.95818930354557,37.01814842268076,-82.1473148863278,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S787257,vis,2018-09-26 14:15:00+00:00,34.10495006725677,-86.95818930354557,37.01814842268076,-82.1473148863278,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782192,ir069,2018-09-26 15:15:00+00:00,30.674039597710014,-92.29795886182258,33.83198422257158,-87.91156936668007,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782192,ir107,2018-09-26 15:15:00+00:00,30.674039597710014,-92.29795886182258,33.83198422257158,-87.91156936668007,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782192,lght,,30.674039597710014,-92.29795886182258,33.83198422257158,-87.91156936668007,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782192,vil,2018-09-26 15:15:00+00:00,30.674039597710014,-92.29795886182258,33.83198422257158,-87.91156936668007,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S782192,vis,2018-09-26 15:15:00+00:00,30.674039597710014,-92.29795886182258,33.83198422257158,-87.91156936668007,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778278,ir069,2018-09-26 19:35:00+00:00,37.53535761456642,-80.31736065513473,40.113720379505146,-74.96709382227498,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778278,ir107,2018-09-26 19:35:00+00:00,37.53535761456642,-80.31736065513473,40.113720379505146,-74.96709382227498,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778278,lght,,37.53535761456642,-80.31736065513473,40.113720379505146,-74.96709382227498,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778278,vil,2018-09-26 19:35:00+00:00,37.53535761456642,-80.31736065513473,40.113720379505146,-74.96709382227498,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S778278,vis,2018-09-26 19:35:00+00:00,37.53535761456642,-80.31736065513473,40.113720379505146,-74.96709382227498,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S788338,ir069,2018-09-28 01:45:00+00:00,38.13169755172172,-81.66930103401516,40.77253581885572,-76.32055368078986,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S788338,ir107,2018-09-28 01:45:00+00:00,38.13169755172172,-81.66930103401516,40.77253581885572,-76.32055368078986,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S788338,lght,,38.13169755172172,-81.66930103401516,40.77253581885572,-76.32055368078986,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
S788338,vil,2018-09-28 01:45:00+00:00,38.13169755172172,-81.66930103401516,40.77253581885572,-76.32055368078986,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384000.0,384000.0
